Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,2011,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,51.71871605
China,CHN,2011,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,61.152
China,CHN,2011,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,73.971
China,CHN,2011,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,48.0800551
China,CHN,2011,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,46.01441529
China,CHN,2011,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,49.45987299
China,CHN,2011,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,48.28128443
China,CHN,2011,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,22.65743439
China,CHN,2011,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,7.59219318
China,CHN,2011,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,30.55873109
China,CHN,2011,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,28.64507927
China,CHN,2011,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,39.07264701
China,CHN,2011,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,32.97596797
China,CHN,2011,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,63.665
China,CHN,2011,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.89
China,CHN,2011,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.40124844
China,CHN,2011,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.855
China,CHN,2011,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,10.91
China,CHN,2011,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.947
China,CHN,2011,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.032
China,CHN,2011,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,15.488
China,CHN,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,67.265
China,CHN,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,126.068
China,CHN,2011,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.644
China,CHN,2011,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.368
China,CHN,2011,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.668
China,CHN,2011,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.954683
China,CHN,2011,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,79.009244
China,CHN,2011,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,2011,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,2011,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,0
China,CHN,2011,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,2011,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,2011,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,2011,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,2011,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,2011,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,2011,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,2011,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,2011,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,2011,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,2011,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,2011,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,2011,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,2011,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,2011,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,2011,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,2011,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,2011,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
China,CHN,2011,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,2011,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
China,CHN,2011,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,0
China,CHN,2011,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,2011,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,2011,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,2011,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,2011,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,2011,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
China,CHN,2011,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,2011,Length of paid maternity leave (calendar days),SH.MMR.LEVE,120
China,CHN,2011,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,1
China,CHN,2011,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,1
China,CHN,2011,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,2011,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,2011,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,2011,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,2011,Length of paid paternity leave (calendar days),SH.PTR.LEVE,3
China,CHN,2011,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,1
China,CHN,2011,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,5.2
China,CHN,2011,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,4.2
China,CHN,2011,"Labor force, female",SL.TLF.TOTL.FE.IN,345585342
China,CHN,2011,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,81.16406966
China,CHN,2011,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,22.4452
China,CHN,2011,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,18.8578
China,CHN,2011,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,100
China,CHN,2011,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,8157258
China,CHN,2011,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,9527612
China,CHN,2011,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,8181739.5
China,CHN,2011,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,9574756
China,CHN,2011,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,8121094.5
China,CHN,2011,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,9518633.5
China,CHN,2011,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,7917023
China,CHN,2011,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,9289439.5
China,CHN,2011,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,7702278.5
China,CHN,2011,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,9044931.5
China,CHN,2011,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,7541194.5
China,CHN,2011,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,8858447
China,CHN,2011,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,19.44499969
China,CHN,2011,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,29.02199936
China,CHN,2012,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,17.5
China,CHN,2012,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,64.2
China,CHN,2012,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.988900006
China,CHN,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.997179985
China,CHN,2012,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.116840005
China,CHN,2012,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,68.2407074
China,CHN,2012,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,68.44506836
China,CHN,2012,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.19911
China,CHN,2012,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.7750778
China,CHN,2012,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,103.1474075
China,CHN,2012,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.14391
China,CHN,2012,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,0.19447
China,CHN,2012,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,58.99433899
China,CHN,2012,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.18714
China,CHN,2012,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,47.70984
China,CHN,2012,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.18861
China,CHN,2012,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,94.72400665
China,CHN,2012,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,92.08297729
China,CHN,2012,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,49.61936951
China,CHN,2012,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,31.25019073
China,CHN,2012,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,27.59880066
China,CHN,2012,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.32303559
China,CHN,2012,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,75.625
China,CHN,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.4
China,CHN,2012,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2000
China,CHN,2012,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.049226664
China,CHN,2012,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,95
China,CHN,2012,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8
China,CHN,2012,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,28
China,CHN,2012,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,29
China,CHN,2012,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,29.15488064
China,CHN,2012,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,37.20076131
China,CHN,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,48.06
China,CHN,2012,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,51.362
China,CHN,2012,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.475886886
China,CHN,2012,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.684755245
China,CHN,2012,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,49.88841586
China,CHN,2012,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,50.88013995
China,CHN,2012,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,60.83
China,CHN,2012,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,73.395
China,CHN,2012,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,47.41253106
China,CHN,2012,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,45.19538446
China,CHN,2012,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,50.11158385
China,CHN,2012,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,49.11985788
China,CHN,2012,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,21.76344304
China,CHN,2012,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,7.287490319
China,CHN,2012,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,31.18672554
China,CHN,2012,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,29.58118744
China,CHN,2012,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,39.65839382
China,CHN,2012,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,33.21805317
China,CHN,2012,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,63.347
China,CHN,2012,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.312
China,CHN,2012,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.46305204
China,CHN,2012,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,9.038
China,CHN,2012,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,11.09
China,CHN,2012,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.973
China,CHN,2012,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.066
China,CHN,2012,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.256
China,CHN,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,65.718
China,CHN,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,124.407
China,CHN,2012,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.983
China,CHN,2012,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.613
China,CHN,2012,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.798
China,CHN,2012,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,88.354565
China,CHN,2012,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,79.332248
China,CHN,2012,There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),SG.ABS.PENB,0
China,CHN,2012,The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),SG.AGE.FUPN.EQ,0
China,CHN,2012,The mandatory retirement age for women and men is the same (1=yes; 0=no),SG.AGE.MRET.EQ,0
China,CHN,2012,The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),SG.AGE.PAPN.EQ,1
China,CHN,2012,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1
China,CHN,2012,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1
China,CHN,2012,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1
China,CHN,2012,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1
China,CHN,2012,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1
China,CHN,2012,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,0
China,CHN,2012,Proportion of women in ministerial level positions (%),SG.GEN.MNST.ZS,11.5
China,CHN,2012,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1
China,CHN,2012,A woman can be "head of household" in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1
China,CHN,2012,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1
China,CHN,2012,Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,1
China,CHN,2012,Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),SG.IHT.ASST.PT.EQ,1
China,CHN,2012,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,0
China,CHN,2012,The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),SG.LAW.ASST.AR,1
China,CHN,2012,The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),SG.LAW.CRDD.GR,0
China,CHN,2012,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,0
China,CHN,2012,The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),SG.LAW.NMCN,1
China,CHN,2012,The law prohibits discrimination in employment based on gender (1=yes; 0=no),SG.LAW.NODC.HR,1
China,CHN,2012,The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),SG.LAW.OBHB.MR.NO,1
China,CHN,2012,There is legislation specifically addressing domestic violence (1=yes; 0=no),SG.LEG.DVAW,1
China,CHN,2012,There is legislation on sexual harassment in employment (1=yes; 0=no),SG.LEG.SXHR.EM,1
China,CHN,2012,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1
China,CHN,2012,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,1
China,CHN,2012,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1
China,CHN,2012,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
China,CHN,2012,Women and men have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,1
China,CHN,2012,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
China,CHN,2012,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,1
China,CHN,2012,Length of paid maternity leave (calendar days),SH.MMR.LEVE,128
China,CHN,2012,Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),SH.MMR.LEVE.AL,1
China,CHN,2012,The government administers 100 percent of maternity leave benefits (1=yes; 0=no),SH.MMR.LEVE.GT,1
China,CHN,2012,Length of paid shared parental leave (calendar days),SH.PAR.LEVE,0
China,CHN,2012,There is paid parental leave (1=yes; 0=no),SH.PAR.LEVE.AL,0
China,CHN,2012,Length of paid parental leave for mother (calendar days),SH.PAR.LEVE.FE,0
China,CHN,2012,Length of paid parental leave for father (calendar days),SH.PAR.LEVE.MA,0
China,CHN,2012,Length of paid paternity leave (calendar days),SH.PTR.LEVE,3
China,CHN,2012,Paid leave is available to fathers (1=yes; 0=no),SH.PTR.LEVE.AL,1
China,CHN,2012,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,5.5
China,CHN,2012,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,4.5
China,CHN,2012,"Labor force, female",SL.TLF.TOTL.FE.IN,346339607
China,CHN,2012,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,81.496844
China,CHN,2012,"Life expectancy at age 60, female (years)",SP.DYN.LE60.FE.IN,22.6388
China,CHN,2012,"Life expectancy at age 60, male (years)",SP.DYN.LE60.MA.IN,18.9455
China,CHN,2012,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,8472650
China,CHN,2012,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,9868252
China,CHN,2012,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,8142072
China,CHN,2012,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,9507545
China,CHN,2012,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,8175453.5
China,CHN,2012,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,9566131
China,CHN,2012,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,8115848
China,CHN,2012,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,9511864
China,CHN,2012,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,7912659
China,CHN,2012,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,9284074
China,CHN,2012,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,7698475.5
China,CHN,2012,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,9040372
China,CHN,2012,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,19.73200035
China,CHN,2012,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,28.61000061
China,CHN,2013,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.997609973
China,CHN,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.006090045
China,CHN,2013,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.134029984
China,CHN,2013,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,73.03578949
China,CHN,2013,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,72.55973816
China,CHN,2013,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.33465
China,CHN,2013,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,103.6328888
China,CHN,2013,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,102.3324432
China,CHN,2013,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,104.43849
China,CHN,2013,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,103.1499
China,CHN,2013,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.13062
China,CHN,2013,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,0.1684
China,CHN,2013,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,59.87717819
China,CHN,2013,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,47.3384
China,CHN,2013,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,47.85841
China,CHN,2013,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.53823
China,CHN,2013,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,50.28461838
China,CHN,2013,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,35.26110077
China,CHN,2013,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,30.53495026
China,CHN,2013,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,23.40140609
China,CHN,2013,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,75.625
China,CHN,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.6
China,CHN,2013,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2000
China,CHN,2013,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.048983534
China,CHN,2013,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,95.6
China,CHN,2013,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9
China,CHN,2013,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,2.2
China,CHN,2013,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,2.5
China,CHN,2013,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,28
China,CHN,2013,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,27
China,CHN,2013,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,26.8699232
China,CHN,2013,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,35.07986892
China,CHN,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,47.078
China,CHN,2013,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,50.578
China,CHN,2013,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.487313338
China,CHN,2013,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.6575623
China,CHN,2013,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,49.33121954
China,CHN,2013,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,50.1306925
China,CHN,2013,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,60.533
China,CHN,2013,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,72.828
China,CHN,2013,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,46.84390263
China,CHN,2013,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,44.47312923
China,CHN,2013,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,50.66878135
China,CHN,2013,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,49.86930847
